192.168.72.135 : [0], timed out (NaN avg, 100% loss)
192.168.72.135 : [39], timed out (41.7 avg, 90% loss)
192.168.72.135 : [40], timed out (41.7 avg, 90% loss)
192.168.72.135 : [41], timed out (41.7 avg, 90% loss)
192.168.72.135 : [42], timed out (41.7 avg, 90% loss)
192.168.72.135 : [43], timed out (41.7 avg, 90% loss)
192.168.72.135 : [44], timed out (41.7 avg, 91% loss)
192.168.72.135 : [45], 64 bytes, 44.5 ms (42.3 avg, 89% loss)
192.168.72.135 : [46], timed out (42.3 avg, 89% loss)
192.168.72.135 : [47], timed out (42.3 avg, 89% loss)
192.168.72.135 : [48], timed out (42.3 avg, 89% loss)
192.168.72.135 : [49], 64 bytes, 42.8 ms (42.3 avg, 88% loss)
192.168.72.135 : [50], timed out (42.3 avg, 88% loss)
192.168.72.135 : [51], timed out (42.3 avg, 88% loss)
192.168.72.135 : [52], timed out (42.3 avg, 88% loss)
192.168.72.135 : [53], 64 bytes, 43.6 ms (42.5 avg, 87% loss)
192.168.72.135 : [54], timed out (42.5 avg, 87% loss)
192.168.72.135 : [55], timed out (42.5 avg, 87% loss)
192.168.72.135 : [56], timed out (42.5 avg, 87% loss)
192.168.72.135 : [57], timed out (42.5 avg, 87% loss)
192.168.72.135 : [58], timed out (42.5 avg, 88% loss)
192.168.72.135 : [59], timed out (42.5 avg, 88% loss)
192.168.72.135 : [60], timed out (42.5 avg, 88% loss)
192.168.72.135 : [61], timed out (42.5 avg, 88% loss)
192.168.72.135 : [62], timed out (42.5 avg, 88% loss)
192.168.72.135 : [63], timed out (42.5 avg, 89% loss)
192.168.72.135 : [64], timed out (42.5 avg, 89% loss)
192.168.72.135 : [65], timed out (42.5 avg, 89% loss)
192.168.72.135 : [66], timed out (42.5 avg, 89% loss)
192.168.72.135 : [67], timed out (42.5 avg, 89% loss)
192.168.72.135 : [68], timed out (42.5 avg, 89% loss)
192.168.72.135 : [69], timed out (42.5 avg, 90% loss)
192.168.72.135 : [70], timed out (42.5 avg, 90% loss)
192.168.72.135 : [71], timed out (42.5 avg, 90% loss)
192.168.72.135 : [72], timed out (42.5 avg, 90% loss)
192.168.72.135 : [73], timed out (42.5 avg, 90% loss)
192.168.72.135 : [74], timed out (42.5 avg, 90% loss)
192.168.72.135 : [75], timed out (42.5 avg, 90% loss)
192.168.72.135 : [76], timed out (42.5 avg, 90% loss)
192.168.72.135 : [77], timed out (42.5 avg, 91% loss)
192.168.72.135 : [78], timed out (42.5 avg, 91% loss)
192.168.72.135 : [79], timed out (42.5 avg, 91% loss)
192.168.72.135 : [80], timed out (42.5 avg, 91% loss)
192.168.72.135 : [81], timed out (42.5 avg, 91% loss)
192.168.72.135 : [82], 64 bytes, 44.1 ms (42.7 avg, 90% loss)
192.168.72.135 : [83], timed out (42.7 avg, 90% loss)
192.168.72.135 : [84], timed out (42.7 avg, 90% loss)
192.168.72.135 : [85], timed out (42.7 avg, 90% loss)
192.168.72.135 : [86], 64 bytes, 44.9 ms (43.0 avg, 89% loss)
192.168.72.135 : [87], timed out (43.0 avg, 89% loss)
192.168.72.135 : [88], timed out (43.0 avg, 89% loss)
192.168.72.135 : [89], timed out (43.0 avg, 90% loss)
192.168.72.135 : [90], timed out (43.0 avg, 90% loss)
192.168.72.135 : [91], 64 bytes, 43.0 ms (43.0 avg, 89% loss)
192.168.72.135 : [92], timed out (43.0 avg, 89% loss)
192.168.72.135 : [93], timed out (43.0 avg, 89% loss)
192.168.72.135 : [94], timed out (43.0 avg, 89% loss)
192.168.72.135 : [95], timed out (43.0 avg, 89% loss)
192.168.72.135 : [96], timed out (43.0 avg, 89% loss)
192.168.72.135 : [97], timed out (43.0 avg, 89% loss)
192.168.72.135 : [98], timed out (43.0 avg, 89% loss)
192.168.72.135 : [99], timed out (43.0 avg, 90% loss)
192.168.72.135 : [100], timed out (43.0 avg, 90% loss)
192.168.72.135 : [101], timed out (43.0 avg, 90% loss)
192.168.72.135 : [102], timed out (43.0 avg, 90% loss)
192.168.72.135 : [103], timed out (43.0 avg, 90% loss)
192.168.72.135 : [104], timed out (43.0 avg, 90% loss)
192.168.72.135 : [105], timed out (43.0 avg, 90% loss)
192.168.72.135 : [106], timed out (43.0 avg, 90% loss)
192.168.72.135 : [107], 64 bytes, 41.8 ms (42.9 avg, 89% loss)
192.168.72.135 : [108], timed out (42.9 avg, 89% loss)
192.168.72.135 : [109], timed out (42.9 avg, 90% loss)
192.168.72.135 : [110], timed out (42.9 avg, 90% loss)
192.168.72.135 : [111], timed out (42.9 avg, 90% loss)
192.168.72.135 : [112], timed out (42.9 avg, 90% loss)
192.168.72.135 : [113], timed out (42.9 avg, 90% loss)
192.168.72.135 : [114], timed out (42.9 avg, 90% loss)
192.168.72.135 : [115], timed out (42.9 avg, 90% loss)
192.168.72.135 : [116], timed out (42.9 avg, 90% loss)
192.168.72.135 : [117], 64 bytes, 42.4 ms (42.8 avg, 89% loss)
192.168.72.135 : [118], timed out (42.8 avg, 89% loss)
192.168.72.135 : [119], timed out (42.8 avg, 90% loss)
192.168.72.135 : [120], timed out (42.8 avg, 90% loss)
192.168.72.135 : [121], timed out (42.8 avg, 90% loss)
192.168.72.135 : [122], timed out (42.8 avg, 90% loss)
192.168.72.135 : [123], timed out (42.8 avg, 90% loss)
192.168.72.135 : [124], timed out (42.8 avg, 90% loss)
192.168.72.135 : [125], timed out (42.8 avg, 90% loss)
192.168.72.135 : [126], timed out (42.8 avg, 90% loss)
192.168.72.135 : [127], timed out (42.8 avg, 90% loss)
192.168.72.135 : [128], timed out (42.8 avg, 90% loss)
192.168.72.135 : [129], timed out (42.8 avg, 90% loss)
192.168.72.135 : [130], timed out (42.8 avg, 90% loss)
192.168.72.135 : [131], timed out (42.8 avg, 90% loss)
192.168.72.135 : [132], timed out (42.8 avg, 90% loss)
192.168.72.135 : [133], timed out (42.8 avg, 91% loss)
192.168.72.135 : [134], timed out (42.8 avg, 91% loss)
192.168.72.135 : [135], timed out (42.8 avg, 91% loss)
192.168.72.135 : [136], timed out (42.8 avg, 91% loss)
192.168.72.135 : [137], timed out (42.8 avg, 91% loss)
192.168.72.135 : [138], timed out (42.8 avg, 91% loss)
192.168.72.135 : [139], 64 bytes, 42.8 ms (42.8 avg, 90% loss)
192.168.72.135 : [140], timed out (42.8 avg, 90% loss)
192.168.72.135 : [141], 64 bytes, 43.8 ms (42.9 avg, 90% loss)
192.168.72.135 : [142], timed out (42.9 avg, 90% loss)
192.168.72.135 : [143], timed out (42.9 avg, 90% loss)
192.168.72.135 : [144], timed out (42.9 avg, 90% loss)
192.168.72.135 : [145], timed out (42.9 avg, 90% loss)
192.168.72.135 : [146], timed out (42.9 avg, 90% loss)
192.168.72.135 : [147], timed out (42.9 avg, 90% loss)
192.168.72.135 : [148], timed out (42.9 avg, 90% loss)
192.168.72.135 : [149], timed out (42.9 avg, 90% loss)
192.168.72.135 : [150], 64 bytes, 43.5 ms (42.9 avg, 90% loss)
192.168.72.135 : [151], timed out (42.9 avg, 90% loss)
192.168.72.135 : [152], timed out (42.9 avg, 90% loss)
192.168.72.135 : [153], timed out (42.9 avg, 90% loss)
192.168.72.135 : [154], timed out (42.9 avg, 90% loss)
192.168.72.135 : [155], timed out (42.9 avg, 90% loss)
192.168.72.135 : [156], timed out (42.9 avg, 90% loss)
192.168.72.135 : [157], timed out (42.9 avg, 90% loss)
192.168.72.135 : [158], timed out (42.9 avg, 90% loss)
192.168.72.135 : [159], timed out (42.9 avg, 90% loss)
192.168.72.135 : [160], timed out (42.9 avg, 90% loss)
192.168.72.135 : [161], timed out (42.9 avg, 90% loss)
192.168.72.135 : [162], timed out (42.9 avg, 90% loss)
192.168.72.135 : [163], timed out (42.9 avg, 90% loss)
192.168.72.135 : [164], timed out (42.9 avg, 90% loss)
192.168.72.135 : [165], timed out (42.9 avg, 90% loss)
192.168.72.135 : [166], timed out (42.9 avg, 91% loss)
192.168.72.135 : [167], timed out (42.9 avg, 91% loss)
192.168.72.135 : [168], timed out (42.9 avg, 91% loss)
192.168.72.135 : [169], timed out (42.9 avg, 91% loss)
192.168.72.135 : [170], timed out (42.9 avg, 91% loss)
192.168.72.135 : [171], timed out (42.9 avg, 91% loss)
192.168.72.135 : [172], timed out (42.9 avg, 91% loss)
192.168.72.135 : [173], timed out (42.9 avg, 91% loss)
192.168.72.135 : [174], timed out (42.9 avg, 91% loss)
192.168.72.135 : [175], timed out (42.9 avg, 91% loss)
192.168.72.135 : [176], timed out (42.9 avg, 91% loss)
192.168.72.135 : [177], timed out (42.9 avg, 91% loss)
192.168.72.135 : [178], timed out (42.9 avg, 91% loss)
192.168.72.135 : [179], timed out (42.9 avg, 91% loss)
192.168.72.135 : [180], timed out (42.9 avg, 91% loss)
192.168.72.135 : [181], timed out (42.9 avg, 91% loss)
192.168.72.135 : [182], timed out (42.9 avg, 91% loss)
192.168.72.135 : [183], timed out (42.9 avg, 91% loss)
192.168.72.135 : [184], 64 bytes, 42.6 ms (42.9 avg, 91% loss)
192.168.72.135 : [185], timed out (42.9 avg, 91% loss)
192.168.72.135 : [186], timed out (42.9 avg, 91% loss)
192.168.72.135 : [187], timed out (42.9 avg, 91% loss)
192.168.72.135 : [188], timed out (42.9 avg, 91% loss)
192.168.72.135 : [189], timed out (42.9 avg, 91% loss)
192.168.72.135 : [190], timed out (42.9 avg, 91% loss)
192.168.72.135 : [191], timed out (42.9 avg, 91% loss)
192.168.72.135 : [192], timed out (42.9 avg, 91% loss)
192.168.72.135 : [193], timed out (42.9 avg, 91% loss)
192.168.72.135 : [194], 64 bytes, 43.4 ms (42.9 avg, 91% loss)
192.168.72.135 : [195], timed out (42.9 avg, 91% loss)
192.168.72.135 : [196], timed out (42.9 avg, 91% loss)
192.168.72.135 : [197], timed out (42.9 avg, 91% loss)
192.168.72.135 : [198], timed out (42.9 avg, 91% loss)
192.168.72.135 : [199], timed out (42.9 avg, 91% loss)
192.168.72.135 : [200], timed out (42.9 avg, 91% loss)
192.168.72.135 : [201], timed out (42.9 avg, 91% loss)
192.168.72.135 : [202], timed out (42.9 avg, 91% loss)
192.168.72.135 : [203], timed out (42.9 avg, 91% loss)
192.168.72.135 : [204], timed out (42.9 avg, 91% loss)
192.168.72.135 : [205], timed out (42.9 avg, 91% loss)
192.168.72.135 : [206], timed out (42.9 avg, 91% loss)
192.168.72.135 : [207], timed out (42.9 avg, 91% loss)
192.168.72.135 : [208], timed out (42.9 avg, 91% loss)
192.168.72.135 : [209], timed out (42.9 avg, 91% loss)
192.168.72.135 : [210], timed out (42.9 avg, 91% loss)
192.168.72.135 : [211], timed out (42.9 avg, 91% loss)
192.168.72.135 : [212], timed out (42.9 avg, 92% loss)
192.168.72.135 : [213], timed out (42.9 avg, 92% loss)
192.168.72.135 : [214], timed out (42.9 avg, 92% loss)
192.168.72.135 : [215], timed out (42.9 avg, 92% loss)
192.168.72.135 : [216], timed out (42.9 avg, 92% loss)
192.168.72.135 : [217], timed out (42.9 avg, 92% loss)
192.168.72.135 : [218], timed out (42.9 avg, 92% loss)
192.168.72.135 : [219], timed out (42.9 avg, 92% loss)

192.168.72.135 : xmt/rcv/%loss = 220/17/92%, min/avg/max = 40.3/42.9/44.9

       1 targets
       1 alive
       0 unreachable
       0 unknown addresses

     203 timeouts (waiting for response)
     220 ICMP Echos sent
     219 ICMP Echo Replies received
       0 other ICMP received

 40.3 ms (min round trip time)
 42.9 ms (avg round trip time)
 44.9 ms (max round trip time)
        9.902 sec (elapsed real time)

